feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinomyces	Country	NO	-3.05411762183799	0.432030408755241	208	128	2.39969062832299e-11	8.25493576143109e-09
X.Clostridium._innocuum_group	Country	NO	-2.83595261064626	0.422588140206805	208	104	1.85404173791323e-10	3.18895178921076e-08
Clostridium_sensu_stricto_5	Group	post_ltx	-1.47276464600554	0.227332294958388	208	32	6.7502515378493e-10	7.74028843006719e-08
Parasediminibacterium	Country	NO	1.59502112740971	0.259263253672245	208	27	3.94749292288621e-09	3.39484391368214e-07
Bifidobacterium	Country	NO	-3.18659923772672	0.572865605191142	208	178	8.24022062648183e-08	5.6692717910195e-06
Morganella	Group	post_ltx	-1.81631102238296	0.333753647791357	208	47	1.49470472539638e-07	8.56964042560589e-06
Rothia	Country	NO	-1.97459049866546	0.382414083339543	208	106	5.71981433849239e-07	2.81088018920197e-05
Sphingobium	Country	NO	-1.29080896781058	0.25635094395585	208	50	1.04292343128259e-06	4.48457075451513e-05
Clostridium_sensu_stricto_5	Country	NO	1.07535196375008	0.21981508892168	208	32	2.01487318529806e-06	7.70129306380591e-05
Halomonas	Group	post_ltx	-0.92695085661777	0.198364782798384	208	22	5.37177970949977e-06	0.000184789222006792
Lactococcus	Country	NO	-1.11369035865534	0.2497699333202	208	31	1.35628218397657e-05	0.000424146428443583
Acidaminococcus	Country	NO	-1.97281330006094	0.455866095547718	208	40	2.35501867795915e-05	0.00067510535434829
Lachnospira	Country	NO	1.97089475591806	0.461083169928766	208	140	2.93410400225287e-05	0.000720951269124992
Shewanella	Group	post_ltx	-0.823119779365246	0.192209483635114	208	18	2.83984977691492e-05	0.000720951269124992
Providencia	Group	post_ltx	-0.972656262918799	0.234404769308248	208	29	4.88264898168665e-05	0.0011197541664668
Comamonas	Group	post_ltx	-0.850505874890991	0.206534676747313	208	17	5.5410404795788e-05	0.00119132370310944
CAG.56	Country	NO	2.35656940992209	0.575402971077183	208	77	6.06170774859813e-05	0.00122408268369043
Romboutsia	Country	NO	-1.95488843334061	0.478942176314106	208	89	6.40508381000805e-05	0.00122408268369043
Methylobacterium.Methylorubrum	Group	post_ltx	0.743644244216378	0.188182774803982	208	24	0.000106750938803384	0.00193275383938758
Lachnospiraceae_UCG.004	Country	NO	1.60651915540858	0.412007999678811	208	146	0.000130733906199091	0.0022169703024615
Escherichia.Shigella	Group	post_ltx	2.71978332770592	0.699132211855312	208	153	0.00013533830334794	0.0022169703024615
Peptostreptococcus	Country	NO	-1.19841714742183	0.310297144867986	208	53	0.000150679070006671	0.0023560727310134
Faecalibacterium	Country	NO	2.02845442071198	0.527675280531035	208	184	0.000161385963808569	0.00241377267609338
Vagococcus	Group	post_ltx	-0.740688469783362	0.202261761878551	208	19	0.00031845813692323	0.00456456662923296
Dyella	Country	NO	0.573100422095388	0.157985341470439	208	13	0.000361158920400555	0.00496954674471164
o__Lactobacillales.f__unassigned.g__unassigned	Country	NO	-1.28080195248593	0.355648309028801	208	102	0.000397212777437072	0.00525543059378281
Asticcacaulis	Country	NO	0.508587577009918	0.143452486438336	208	15	0.000485754748283274	0.00618887531146097
Halomonas	Country	NO	0.676821260387582	0.191805446638094	208	22	0.000515479487093415	0.00633303369857624
Burkholderia.Caballeronia.Paraburkholderia	Group	post_ltx	-0.608366207173576	0.175085618699614	208	20	0.000624064608072336	0.00740269741989254
Pseudomonas	Group	post_ltx	-1.2445807263853	0.364237928161844	208	78	0.000763634743902306	0.00860413529125745
Dysgonomonas	Group	post_ltx	-0.552563789009531	0.161921057811172	208	13	0.000775372657060991	0.00860413529125745
Streptococcus	Country	NO	-1.3450151177956	0.398221477735286	208	203	0.000875065148701836	0.00940695034854474
Staphylococcus	Country	NO	-0.652461855936136	0.193886509984747	208	37	0.000913115929332405	0.00951854180879841
Morganella	Country	NO	1.08030181645651	0.322717402648934	208	47	0.000970060092473924	0.00981472564150088
Collinsella	Country	NO	-2.19771172702041	0.680934915909373	208	144	0.00145398454978745	0.0138936301424134
Shewanella	Country	NO	0.601008092869863	0.185853684997006	208	18	0.00142392823398085	0.0138936301424134
Haemophilus	Group	post_ltx	1.57500837512061	0.490469692591132	208	158	0.00153461882193147	0.014267807425525
Enterococcus	Country	NO	-1.77870997096323	0.55799942022265	208	81	0.00165883082710008	0.0146317385774982
X.Eubacterium._brachy_group	Country	NO	-0.729649198421409	0.2288447650658	208	45	0.00165475611153671	0.0146317385774982
Adlercreutzia	Country	NO	-1.02264274683178	0.323156840995909	208	67	0.00178964700043224	0.0150155748328949
Slackia	Country	NO	-1.35263970825342	0.427095416066539	208	68	0.00177489582805167	0.0150155748328949
Incertae_Sedis	Group	post_ltx	1.19007401366386	0.378743060401265	208	179	0.00192529708609229	0.0154951116818818
Fusobacterium	Group	post_ltx	1.58308015502391	0.504113703512527	208	85	0.00193688896023522	0.0154951116818818
Roseburia	Country	NO	1.67946114248471	0.536240743792438	208	184	0.00199057391247905	0.0155626687702907
Dorea	Group	post_ltx	1.488777767315	0.483454210383578	208	182	0.00235781816231434	0.0176855902098068
Burkholderia.Caballeronia.Paraburkholderia	Country	NO	0.521181285313972	0.169296055584218	208	20	0.00236493357456718	0.0176855902098068
Ralstonia	Country	NO	0.612116990288756	0.201498190497379	208	16	0.00269270043907478	0.0197082755540792
Providencia	Country	NO	0.680198629496164	0.226653697480994	208	29	0.0030244367766797	0.0216751302328712
Lachnospiraceae_FCS020_group	Country	NO	1.26879550648748	0.437951539548774	208	105	0.00417514950434195	0.0287250285898726
Pseudochrobactrum	Group	post_ltx	-0.474905424731152	0.163896262164664	208	11	0.00416897294135941	0.0287250285898726
Leucobacter	Country	NO	0.51636476212502	0.179075305342687	208	15	0.00435236700811698	0.0293571421723969
f__Erysipelotrichaceae.g__unassigned	Country	NO	-0.748739702241003	0.26096405759883	208	29	0.00454703876912484	0.0300804103188259
Gemella	Group	post_ltx	1.48346105473274	0.52894786825862	208	92	0.00552324628582686	0.0358489947608385
Senegalimassilia	Country	NO	-0.985571486530337	0.357424191500811	208	60	0.00635187799883756	0.0404638154000023
Mogibacterium	Country	NO	-0.769138827997278	0.281990464349209	208	39	0.00693437792714526	0.0433713819443267
X.Eubacterium._coprostanoligenes_group	Country	NO	-1.25967582126091	0.466769347651362	208	106	0.00754137244906947	0.0463255736157125
Vagococcus	Country	NO	0.525428888064185	0.195573564156063	208	19	0.00781033981146634	0.0471360858797267
