feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinobacteriota	Country	NO	-3.05249472465356	0.266467941771557	211	209	7.13047550602239e-24	1.42609510120448e-22
Cyanobacteria	Group	post_ltx	-1.64018439343715	0.420661968027836	211	68	0.000130281739558676	0.000868544930391176
Desulfobacterota	Group	post_ltx	-1.89041325130632	0.473903117167452	211	150	9.18881948408662e-05	0.000868544930391176
Patescibacteria	Country	NO	-0.96176240818814	0.25668443679381	211	55	0.000231910263289905	0.00115955131644953
Proteobacteria	Country	NO	0.78629630287559	0.235439297775762	211	211	0.000993925237185773	0.00397570094874309
Proteobacteria	Group	post_ltx	0.761646790614321	0.234666787930138	211	211	0.00136565412943928	0.00455218043146428
Fusobacteriota	Group	post_ltx	1.52992088004406	0.517907306269288	211	99	0.00349755841519542	0.00999302404341549
Campylobacterota	Group	post_ltx	0.671608720927945	0.237173915936011	211	37	0.00508467927878561	0.012711698196964
Bacteroidota	Group	post_ltx	-0.689438223659165	0.296001489161723	211	209	0.0208096014928086	0.046243558872908
Verrucomicrobiota	Group	post_ltx	-0.869896947399812	0.537431527462259	211	88	0.107044551541277	0.214089103082554
Firmicutes	Group	post_ltx	-0.0822263933180422	0.06437829842896	211	211	0.20294218979357	0.312218753528568
Patescibacteria	Group	post_ltx	-0.328574665479068	0.255842218623289	211	55	0.200470385868108	0.312218753528568
Verrucomicrobiota	Country	NO	0.705379896068986	0.539200721773798	211	88	0.19225086199877	0.312218753528568
Actinobacteriota	Group	post_ltx	-0.322469742796241	0.265593622528736	211	209	0.226068248701787	0.322036703809957
Cyanobacteria	Country	NO	0.495704676207626	0.422046763528073	211	68	0.241527527857468	0.322036703809957
Campylobacterota	Country	NO	-0.267435782188698	0.237954679105787	211	37	0.262353512811662	0.327941891014577
Desulfobacterota	Country	NO	-0.456499862117634	0.475463179531252	211	150	0.338111519558196	0.39777825830376
Fusobacteriota	Country	NO	-0.361012449023455	0.519612227944581	211	99	0.487973046099586	0.542192273443984
Bacteroidota	Country	NO	-0.08272282221098	0.296975909388435	211	209	0.780866441084941	0.811366630722252
Firmicutes	Country	NO	-0.0154349187428225	0.0645902281605574	211	211	0.811366630722252	0.811366630722252
