feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Enterococcus	Veillonellaceae	Ralstonia	Klebsiella	f__Enterobacteriaceae.g__unassigned	Pseudomonas
run06-188	0.000919052668787557	0.0379639448568399	0.000141392718275009	0.000282785436550018	0.096429833863556	0	0	0	0.000777659950512549	0	0.00791799222340049	0.00212089077412513	0.00169671261930011	0.259243548957229	0	0.00176740897843761	0	0	0.00148462354188759	0.000424178154825026	0	0.000282785436550018	0	0.0095440084835631	0.00721102863202545	0	0.00834217037822552	0.0142806645457759	0.000141392718275009	0	0	0.00183810533757511	0.00141392718275009	0.000141392718275009	0	0.00247437256981265	0	0	0	0.000353481795687522	0	0	0	0.0016260162601626	0.000282785436550018	0	0	0	0	0	0.000141392718275009	0.000282785436550018	0.00890774125132556	0.00360551431601273	0.0617179215270414	0.00402969247083775	0.0274301873453517	0.032803110639802	0	0	0.00311063980205019	0.000989749027925062	0	0	0.015835984446801	0.000777659950512549	0.00261576528808766	0.0016260162601626	0	0.00183810533757511	0.00296924708377519	0.000141392718275009	0.0719688936019795	0.000565570873100035	0	0	0	0.00784729586426299	0	0	0	0.000494874513962531	0	0.0599505125486038	0.0048073524213503	0	0.0048073524213503	0	0.000353481795687522	0.000282785436550018	0.00346412159773772	0	0.00148462354188759	0.000282785436550018	0	0.00622127960410039	0	0.000706963591375044	0.000919052668787557	0.000141392718275009	0	0	0	0	0	0.0822905620360551	0	0.00820077765995051	0.000282785436550018	0	0.00452456698480028	0.0463061152350654	0	0.0015553199010251	0	0.000919052668787557	0	0.000212089077412513	0.00254506892895016	0.000424178154825026	0	0.000777659950512549	0	0.00890774125132556	0.000989749027925062	0.000212089077412513	0	0	0.000353481795687522	0	0.00360551431601273	0.0064333686815129	0	0.00374690703428773	0.000141392718275009	0	0.00699893955461294	0	0.0282078472958643	0	0	0.000141392718275009	0	0	0	0	0	0
run06-189	0.000184252548826925	0.0332268763051222	0.000245670065102567	0	0.0730868443680138	0	0	0.00178110797199361	0	0	0	0	0.00245670065102567	0.161589485321214	0.000552757646480776	0	0	0.000245670065102567	0.000798427711583344	0	0	0	0	0	0	0	0.000122835032551284	0.00214961306964746	0	0	0.00153543790689105	0	0	0	0	0.0276378823240388	0	0	0	0	0.000184252548826925	0.000184252548826925	0	0.00380788600908979	0.000245670065102567	0	0	0.000245670065102567	0	0	0	0	0.0115464930598207	0.0512222085738853	0.104102690087213	0	0.0184252548826925	0.0531875690947058	0.000307087581378209	0	0.0431150964255006	0.00128976784178848	0	0	0.0321213610121607	0.0137575236457438	0.0019039430045449	0.00663309175776932	0.0163984768455964	0.00442206117184621	0.00362363346026287	0	0.0117921631249232	0	0	0	0.000307087581378209	0.00374646849281415	0	0.000122835032551284	0	0.0237071612823977	0.00343938091143594	0.0140031937108463	0.0342095565655325	0.000737010195307702	0.00386930352536543	0	0.000122835032551284	0.00067559267903206	0	0	0	0	0	0.000307087581378209	0	0	0	0.000307087581378209	0	0	0	0	0	0.0811939565163985	0	0.00270237071612824	0	0	0	0.0393072104164108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000491340130205134	0.000245670065102567	0	0	0.000184252548826925	0	0.000307087581378209	0.000122835032551284	0.00135118535806412	0	0.0204520329197887	0	0.0275150472914875	0.0555214347131802	0.000921262744134627	0	0	0	0	0	0	0
run06-190	0.000483091787439614	0.00458937198067633	0.000664251207729469	0.000120772946859903	0	0	0.00108695652173913	0.00217391304347826	0	0.000845410628019324	0	0	0.01256038647343	0.246256038647343	0.00120772946859903	0.00289855072463768	0	0.00193236714975845	0.00235507246376812	0.00380434782608696	0	0.0126207729468599	0	0	0	0	0.0130434782608696	0.00193236714975845	0	0.00960144927536232	0	0	0	0	0.00265700483091787	0	0	0	0	0	0	0	0	0.0145531400966184	0	0	0	0.00114734299516908	0	0	0	0.000241545893719807	0.00114734299516908	0.0135265700483092	0.148128019323672	0.0125	0.00634057971014493	0.0219806763285024	0	0	0.017512077294686	0.00036231884057971	0	0	0.0160024154589372	0.003743961352657	0.00138888888888889	0.00416666666666667	0.00241545893719807	0.00434782608695652	0	0.00132850241545894	0.0144323671497585	0	0.000181159420289855	0	0.00507246376811594	0.033756038647343	0	0.000785024154589372	0	0.00181159420289855	0	0.0171497584541063	0.0202294685990338	0.000966183574879227	0.00531400966183575	0	0	0.000664251207729469	0.000422705314009662	0.0052536231884058	0.000241545893719807	0	0	0.00229468599033816	0.00205314009661836	0.00169082125603865	0.000543478260869565	0.00138888888888889	0	0	0	0	0	0.220471014492754	0	0.000664251207729469	0	0	0.00670289855072464	0.0327294685990338	0.000120772946859903	0	0.000120772946859903	0.00036231884057971	0	0.000120772946859903	0.00132850241545894	0	0	0.00036231884057971	0	0	0	0	0.00072463768115942	0	0.000422705314009662	0	0	0.00471014492753623	0	0.000845410628019324	0.0123188405797101	0	0.000603864734299517	0.00531400966183575	0.000785024154589372	0	0.0016304347826087	0.003743961352657	0	0	0	0	0	0
run06-97	0	0	0	0	0.000107735401853049	0	0.000179559003088415	0.0106658047834518	0	0.000143647202470732	0	0	0	0.334662069956188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100553041729512	0.00201106083459025	0	0	0	0	0	0.00614091790562379	0	0.0012569130216189	0	0	0	0	0	0	0	0	0	0.00305250305250305	0.0342598577892696	0	0.00772103713280184	0	0.00251382604323781	0	0.00222653163829634	0	0	0.0086547439488616	0.0438123967535732	0.0217984629749336	0	0	0	0	0	0	0.162716368598722	0.00262156144509086	0	0	0.0209724915607269	0	0.000107735401853049	0.000610500610500611	0	0.00179559003088415	0.07408604467428	0.0850391438626733	0.0690583925878044	0.00111326581914817	0.00237017884076708	0	0	0.0141492494433671	0.00269338504632622	0	0	0	0	0	0	0	0	0	0	0.000502765208647562	0	0	0	0.0500610500610501	0	0.00132873662285427	0	0	0.00517129928894635	0	0.00136464842347195	7.18236012353659e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00466853408029879	0	0	0	0.00915750915750916	0	0.00229835523953171	0	0.0012569130216189	0	0	0	0.00380665086547439	0	0	0	0.0021187962364433	0	0	0	0.000646412411118293	0
run06-98	0.000147264560783447	0.016788159929313	0.000294529121566895	0	0	0	0.000883587364700685	0	0	0	0	0.000294529121566895	0	0.178337383108755	0	0	0	0	0	0	0	0	0	0.00338708489801929	0	0	0.0142846623959944	0.0396877991311391	0	0	0	0	0	0	0.000957219645092409	0	0	0	0	0	0	0.00110448420587586	0	0.0207643030704661	0	0	0	0	0	0	0	0.00301892349606067	0	0.000883587364700685	0.185995140269494	0	0.00905677048818202	0.00353434945880274	0	0	0.0238568588469185	0	0	0.00058905824313379	0.030925557764524	0.000883587364700685	0	0.0117811648626758	0	0	0	0	0.0427803549075915	0	0	0	0	0	0	0	0	0.00493336278624549	0.00198807157057654	0	0.0729695898681982	0	0.00861497680583168	0	0	0	0	0.000883587364700685	0.00662690523525514	0	0	0	0	0	0	0	0	0	0	0	0	0.0544878874898756	0	0.000883587364700685	0	0	0.000515425962742066	0.0605257344819969	0	0.00176717472940137	0	0	0	0	0	0	0	0	0	0.000515425962742066	0	0	0.0106766806567999	0	0	0	0.0209115676312495	0	0.0107503129371917	0.00103085192548413	0.0123702231058096	0.000220896841175171	0	0.00780502172152272	0	0.0828363154406892	0.000368161401958619	0.0195125543038068	0.0254031367351447	0.00287165893527723	0	0	0.000294529121566895	0
run06-99	0.000619372052027252	0.0158654533326981	0	0.000190576016008385	0	0.000476440040020963	0.00109581209204822	0.00161989613607128	0	0.000667016056029349	0	0	0	0.171804278431559	0.000667016056029349	0.00557434846824527	0.000571728048025156	0	0.00252513221211111	0	0	0	0	0.000238220020010482	0	0	0.0173900614607652	0.00566963647624946	0	0	0.00252513221211111	0	0	0	0.000857592072037734	0.00266806422411739	0.000142932012006289	0	0	0	0.00576492448425366	0	0	0.00628900852827672	9.52880080041927e-05	0.000238220020010482	0	0.00452618038019915	0.00771832864833961	0	0.000476440040020963	0.00995759683643813	0.00724188860831864	0.00757539663633332	0.0920482157320501	0.00400209633617609	0.0157225213206918	0.044023059697937	0	0	0.0169612654247463	0.000714660060031445	0	0.000285864024012578	0.00738482062032493	0.000619372052027252	0.00300157225213207	0.0051931964362285	0.00867120872838153	0.00709895659631235	0.00109581209204822	0.00138167611606079	0.0236790699890419	0	0	0	0.00142932012006289	0.00790890466434799	0.000238220020010482	0.00962408880842346	0	0.00157225213206918	0	0.0245843060650817	0.0512173043022536	0.00381152032016771	0.00481204440421173	0	0.00328743627614465	0.000190576016008385	0.0012863881080566	0.00762304064033541	0.0012387441040545	0.000190576016008385	9.52880080041927e-05	0.0251083901091048	0.00204869217209014	0.010862832912478	0.00176282814807756	0.00185811615608176	0	0.000142932012006289	0	0	0	0.115012625661061	0.000190576016008385	0.00590785649625995	0.00138167611606079	0.00104816808804612	0.0229644099290104	0.122826242317404	0.000142932012006289	0.00052408404402306	0.000428796036018867	0.00233455619610272	0.000428796036018867	0	0.000714660060031445	0.00104816808804612	0	0	0.00138167611606079	0	0.000238220020010482	0	0.00495497641621802	0	0.00343036828815094	0	0	0	0.00633665253227881	0	0.00743246462432703	0	0	0.00833770070036686	0	0	0.0139120491686121	0.00352565629615513	0	0	0	0	0.00166754014007337	0
run07-Cah7-101	0.000917491316600039	0.00989579920047185	0	0.00013107018808572	0.115866046267776	0	0	0.00052428075234288	0.0006553509404286	0	0.0006553509404286	0	0	0.325054066452585	0.0204469493413723	0.00104856150468576	0	0.0062258339340717	0.00576708827577168	0	0	0.00314568451405728	0	0	0	0	0.0354544858771872	0.019201782554558	0	0	0.0019660528212858	0	0	0	0	0.00117963169277148	0	0	0	0	0.00019660528212858	0	0	0.00648797431024314	0.00019660528212858	0	0.0003276754702143	0.00013107018808572	0	0	0	0	0.026214037617144	0.000786421128514319	0.111606265154991	0.00052428075234288	0.0677632872403172	0.0290975817550298	0	0	0.00714332525067173	0	0.00176944753915722	0.0003276754702143	0.0231994232911724	0	0.000983026410642899	0.00137623697490006	0	0	0.00203158791532866	0.00026214037617144	0.00288354413788584	0	0	0	0	0.0111409659872862	0	0.00104856150468576	0	0.00137623697490006	0.0127138082443148	0.0137623697490006	0.0029490792319287	0	0.00517727242938594	0	0.0058981584638574	0.00727439543875745	0.00183498263320008	0.00013107018808572	0.00039321056425716	0.00019660528212858	0	0.0016383773510715	0.000720886034471459	0.00013107018808572	0	0	0	0	0.0016383773510715	0	0	0.0422701356576447	0	0.00019660528212858	0	0	0	0.0172357297332722	0	0	0	0	0	0	0	0	0	0.00013107018808572	0	0.00026214037617144	0.00019660528212858	0	0	0	0.0287043711907727	0	0	0.00026214037617144	0	0	0.00019660528212858	0	0.0016383773510715	0	0.00773314109705747	0	0.00170391244511436	0	0	0	0	0	0	0
run07-Cah7-102	0.000320307495195388	0.00192184497117233	0	0.000320307495195388	0.012080168390226	0	0.000137274640798023	0.000732131417589457	0	0	0.00384368994234465	0	0	0.154983069460968	0.005902809554315	0.0140020133613984	0	0.0033403495927519	0.00224215246636771	0	0	0.00370641530154663	0	0	0	0	0.00686373203990116	0.011531069827034	0	0	0.00114395533998353	0	0	0	0	0.00562826027271895	0	0.00915164271986822	0.000366065708794729	0	0	0.000274549281596046	0	0.0035691406607486	0.000503340349592752	0	0.00041182392239407	0.000228791067996705	0	0.0041182392239407	0	0	0	0.00292852567035783	0.0385741740642445	0.00375217351514597	0.0173423629541503	0.0196760318477167	0	0	0.00539946920472225	0	0	0	0.0465361032305299	0	0	0.000457582135993411	0.000228791067996705	0.00215063603916903	0.011531069827034	0.000137274640798023	0.00407248101034136	0	0	0	0	0.00370641530154663	0	0.000183032854397364	0	0	0.0102040816326531	0.122448979591837	0.22430676306397	0	0.00169305390317562	0	0.0525761874256429	0.0149629358469845	0	0	0.000960922485586163	0	0	0	0	0	0	0.00219639425276837	0	0	0	0.000457582135993411	0	0.0331747048595223	0	0.00498764528232818	0.00269973460236112	0	0	0.00283700924315915	0.000274549281596046	0	0	0.000366065708794729	0	0	0	0	0	0.000228791067996705	0	0	0	0.000686373203990116	0	0.000686373203990116	0	0	0.0104328727006498	0.00453006314633477	0	0	0.000183032854397364	0	0.00160153747597694	0.000274549281596046	0.0392605472682346	0.0639699826118788	0	0	0	0	0	0	0	0
run07-Cah7-103	0	0	0	0	0	0	0	0.0158428853033511	0	0.000292034752135504	0	0	0	0.363072205592466	0.027670292764839	0	0	0	0.00175220851281302	0	0	0	0	0	0	0	0.00430751259399869	0	0	0	0	0	0	0	0.000146017376067752	0.0210265021537563	0	0	0.00146017376067752	0.000438052128203256	0	0.0110973205811492	0	0.00036504344016938	0	0	0	0	0	0.000219026064101628	0	0	0	0.00386946046579543	0.042418047747682	0	0.00372344308972768	0.0159889026794189	0	0	0.00284733883332117	0	0	0	0.0754179747389939	0.000146017376067752	0	0	0	0.00226326932905016	0.000146017376067752	0	0.0159889026794189	0.000219026064101628	0.00284733883332117	0	0	0.00985617288457326	0	0	0	0.000876104256406512	0.109147988610645	0.0582609330510331	0.00971015550850551	0	0.00124114769657589	0	0	0.000292034752135504	0.00116813900854202	0	0.000292034752135504	0.000219026064101628	0	0	0	0	0	0.00175220851281302	0.00985617288457326	0	0	0	0.000146017376067752	0.00321238227349055	0.0307366576622618	0.00255530408118566	0	0	0	0.139519602832737	0.00109513032050814	0	0.00036504344016938	0.000511060816237132	0	0	0	0	0	0	0	0	0	0	0	0.000219026064101628	0	0	0	0.000949112944440388	0	0	0.000146017376067752	0	0	0	0.000292034752135504	0.00401547784186318	0	0	0	0	0	0	0	0
run07-Cah7-106	5.45940929191461e-05	0.0208003494021947	0	0	0.0186165856854288	0.000327564557514877	0.00201998143800841	0	0.00223835780968499	0	0	0.00262051646011902	0.0108642244909101	0.130152317519244	0.0210187257738713	0.000109188185838292	0	0.00398536878309767	0.00103728776546378	0	0.0550854397554185	0.00878964895998253	0	0.00616913249986352	0.0149041873669269	0.000655129115029754	0.0333023966806791	0.00715182617240815	0	0	0.00207457553092755	0.0105912540263144	0	0	0	0.007097232079489	0	0	0.000382158650434023	0.00201998143800841	0	0	0.000109188185838292	0.000327564557514877	0	0.00174701097341268	0	0.00464049789812742	0.00120107004422122	0.00371239831850194	0.00207457553092755	0.00251132827428072	0.00704263798656985	0.0486979308838784	0.0600535022110608	0.00152863460173609	0.0234754599552328	0.011191789048425	0	0	0.00846208440246765	0.000764317300868046	0	0	0.0292078397117432	0.00103728776546378	0.00191079325217012	0.00747939072992302	0.000163782278757438	0.000491346836272315	0.00343942785390621	0.00169241688049353	0.00409455696893596	0	0	0	0.00436752743353169	0.011573947698859	0.000436752743353169	0	0	0.00120107004422122	0	0.0203090025659224	0.0270240759949773	0.000545940929191461	0.0014194464158978	0.000163782278757438	0.00316645738931048	0.00174701097341268	0.00393077469017852	0.000272970464595731	0.00403996287601681	0.0007097232079489	0	0.0315007916143473	0.000218376371676585	0.00742479663700388	0.00218376371676585	0.00360321013266365	0.000272970464595731	0.000382158650434023	0	0.000272970464595731	0	0.193972812141726	0	0.00289348692471475	0.000982693672544631	0	0.00294808101763389	0.0153409401102801	0.000545940929191461	0	0.00103728776546378	0.00185619915925097	0.00109188185838292	0.000327564557514877	0.00562319157067205	0	0.000218376371676585	0.0007097232079489	0.00103728776546378	0.00272970464595731	0.000109188185838292	0	0	0	0	0	0	0.00982693672544631	0	0	0	0	0	0	0.0428563629415297	0	0	0	0	0	0	0	0	0
run07-Cah7-107	8.84525231082217e-05	0.0164521692981292	0.000353810092432887	0	0.049091150325063	0	0	0.00128256158506921	0	0	0	0	0	0.218433505815753	0.00101720401574455	0	0	0	0.000398036353986997	0	0	0	0	0	0	0	0.000309583830878776	0	0	0	0.000707620184865773	0	0	0	0.00053071513864933	0.0680199902702225	0.00053071513864933	0	0.00128256158506921	0	0	0.00915483614170094	0	0.00185750298527265	8.84525231082217e-05	0	8.84525231082217e-05	0	0	0	0	0	0	0.0353367829817346	0.0950422360797842	0	0.0287028437486179	0.0016363716775021	0	0	0.00274202821635487	0.00114988280040688	0	0	0.0162752642519128	0.000353810092432887	0.000265357569324665	0	0.00628012914068374	0.0190172924682677	8.84525231082217e-05	0.000309583830878776	0.00977400380345849	0.000221131307770554	0.00384768475520764	0.00194595550838088	0	0.00464375746318164	0	0	0	0	0.23625668922206	0.0355579142895051	0.00592631904825085	0	0.00477643624784397	0	0.00278625447790898	0.00181327672371854	0	0	8.84525231082217e-05	0	0	0	0	0	0	8.84525231082217e-05	0	0	0	0	0	0.100968555128035	0	0.00114988280040688	0	0	0	0	0.000176905046216443	0.000221131307770554	0	0.000309583830878776	0	0	0	0	0	0	0	0	0	0	0.000132678784662332	0	0.00199018176993499	0	0	0	0	0	0.000265357569324665	0	0	0	0.0101720401574455	0	0	0	0	0	0	0	0	0
run07-Cah7-109	9.72715334857254e-05	0.0104566898497155	0	0	0	0	0	0.00184815913622878	0	0	0	0	0	0.36272554836827	0	0	0	0.00126452993531443	0	0	0	0.0211079227664024	0.00252905987062886	0	0	0	0.000145907300228588	0.00262633140411459	0	0	0.00345313943874325	0	0	0.0418267593988619	0	0	0	0	0	0	0	0.000243178833714313	0.000875443801371529	0.0108457759836584	0	0	0	0	0	0	0	0.000486357667428627	0.00773308691211517	0.0170225183600019	0.0852098633334955	0	0.010262146782744	0.0360391031564613	0	0	0.0040367686396576	0	0	0	0.198482564077623	0.00389086133942902	0	0.000340450367200039	0	0.000778172267885803	0	0	0.002480424103886	0	0	0	0	0.0212051942998881	0	0	0	0.0028695102378289	0.0384222557268615	0.0139584650552016	0.0415835805651476	0	0.00413404017314333	0	0	0.00102135110160012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00593356354262925	0	0.000729536501142941	0	0	0	0	0	0	0	0	0	9.72715334857254e-05	0	0	0	0	0	0	0	0	0.00763581537862944	0	0	0	0	0	0	0	0.000875443801371529	0	0	0.027625115509946	0	0.00680900734400078	0	0	0	0	0	0.000291814600457176	0	0
run07-Cah7-110	0.000727720555306762	0.00570980743394536	0.000167935512763099	0	0.00436632333184057	0	0	0.00414240931482311	0	0.00061576354679803	0.00302283922973578	0	0	0.361957008508733	0	0	0	0	0.00475817286162114	0	0	0	0	0	0	0	0.00654948499776086	0	0	0	0.00173533363188536	0	0	0	0.00363860277653381	0.0608486341244962	0	0	0.000167935512763099	0	0	0.00520600089565607	0	0.00207120465741155	0.000279892521271832	0	0	0	0	0	0	0	0.010244066278549	0.00313479623824451	0.0419838781907747	0	0	0.00246305418719212	0	0	0.0061576354679803	0.000335871025526198	0	0.000391849529780564	0.0312360053739364	0.000111957008508733	0	0.00240707568293775	0	0.00716524854455889	0	0	0	0.00688535602328706	0	0	0	0.00901253918495298	0	0	0	0	0.198107926556202	0.118450515002239	0.00100761307657859	0.000167935512763099	0.00867666815942678	0	0.0177451858486341	0.00509404388714734	0.00240707568293775	0	0.00671742051052396	0.000223914017017465	0	0	0	0	0	0.000279892521271832	0	0	0.000111957008508733	0	0.000111957008508733	0.00257501119570085	0	0.00139946260635916	0	0	0	0	0.000783699059561128	0	0	0.000559785042543663	0	0	0	0	0	0	0	0	0.000111957008508733	0.000279892521271832	0.0340349305866547	0.000167935512763099	0	0	0	0	0	0	0.000279892521271832	0	0	0.00755709807433945	0	0	0	0.005653828929691	0	0	0	0	0	0
run07-Cah7-113	0.0033500837520938	0.00431450180193899	0.000304553068372164	0	0.0622303436373788	0.00131972996294604	0.000558347292015634	0.00076138267093041	0.000203035378914776	0.000203035378914776	0	0	0	0.207197604182529	0.0570021826303233	0.00131972996294604	0	0.000862900360387798	0.00527891985178417	0	0	0	0	0	0	0.00624333790162936	0.0454799248769098	0.0444139891376072	0	0.00771534439876148	0.00208111263387645	0.00147200649713213	0.000304553068372164	0	0	0.0120806050454292	0	0	0.000152276534186082	0	0	0.000152276534186082	0	0.0208111263387645	0.00192883609969037	0.0034008425968225	0.00131972996294604	0.00959342165372316	0.00208111263387645	0.018577737170702	0.00289325414953556	0.000304553068372164	0.00076138267093041	0.00243642454697731	0.142987665600731	0.0017258007207756	0.0114714989086848	0.0159890360895386	0	0	0.00197959494441906	0	0	0	0.0660880158367596	0	0	0.000101517689457388	0	0.00213187147860515	0.00406070757829552	0.00624333790162936	0.000964418049845186	0	0	0	0.00025379422364347	0.00979645703263794	0	0.000101517689457388	0	0	0	0.0137048880767474	0.0357342266890006	0	0	0	0.000710623826201716	0.000304553068372164	0.00131972996294604	0.000355311913100858	0.00878128013806406	0.000456829602558246	0	0.0174610425866707	0.0016750418760469	0.00482209024922593	0.0017258007207756	0.00197959494441906	0	0	0	0	0.000101517689457388	0.03964265773311	0	0.00076138267093041	0	0	0.000659864981473022	0.0162428303131821	0.000203035378914776	0	0	0.00131972996294604	0.000659864981473022	0	0.000812141515659104	0	0	0.00162428303131821	0.000609106136744328	0	0	0.000456829602558246	0.00258870108116339	0.000152276534186082	0.000203035378914776	0	0	0.00604030252271458	0	0	0.000355311913100858	0.0058880259885285	0.00233490685751992	0.00137048880767474	0.00994873356682402	0.00933962743007969	0.00766458555403279	0.00898431551697883	0	0	0	0	0	0
run07-Cah7-114	0.000130259215839521	0.00160653032868742	0.000434197386131735	0.000260518431679041	0.0213190916590682	8.68394772263471e-05	0.000173678954452694	0	0.00151969085146107	0	0.00277886327124311	0.00277886327124311	0.00160653032868742	0.360774608136859	0.00959576223351136	0.00473275150883592	0.000260518431679041	0.00429855412270418	0.00829317007511615	0	0	0	0	0	0	0.00464591203160957	0.0339976553341149	0.0120706873344622	0	0.00651296079197603	0.00143285137423473	0	0.00073813555642395	0	0.0146758716512527	0.00494985020190178	0	0	0.000130259215839521	0	0	0.000173678954452694	0	0.0031262211801485	0.000477617124744909	0	0.000260518431679041	0.00173678954452694	0.000173678954452694	0.00316964091876167	0	0	0	0.0046024922929964	0.0456341452824454	0	0.0220572272154922	0.0250966089184143	8.68394772263471e-05	0.00742477530285268	0.00373409752073293	0.00060787634058443	0.000303938170292215	0	0.0349528895836047	0.000173678954452694	0.000303938170292215	0.0115930702097173	0.00234466588511137	0.00164995006730059	0.000781555295037124	0.000173678954452694	0.000303938170292215	8.68394772263471e-05	0.00060787634058443	0	0.000303938170292215	0.0100733793582563	0	0	0	0.00108549346532934	0.00073813555642395	0.0349963093222179	0.0414224306369676	0.000303938170292215	0.00503668967912813	0	0.00646954105336286	0.0198428205462203	0.0125483044592072	8.68394772263471e-05	0.00390777647518562	0.0031262211801485	0	0.0148061308670922	0.0021275671920455	0.000217098693065868	0.000477617124744909	0.0083800095523425	0.000390777647518562	8.68394772263471e-05	0	0	8.68394772263471e-05	0.0947418696539447	0.000260518431679041	0.000651296079197603	0.000173678954452694	0	0.000434197386131735	0.00746819504146585	0.00217098693065868	0	0	0.00156311059007425	0	0.000347357908905388	0	0	0	0.000303938170292215	0.000651296079197603	0	0.000521036863358083	0	0.000130259215839521	0	0	0	0	0.00720767660978681	0	0	8.68394772263471e-05	0	0.0206677955798706	0.000347357908905388	0.0183665494333724	0	0.00060787634058443	0.005253788372194	8.68394772263471e-05	0	0	0	0	0
run07-Cah7-115	0.000652285328239296	0	0.000139775427479849	0.000232959045799748	0.00638307785491311	0	9.31836183198994e-05	0.00754787308391185	0	0	0.00107161161067884	0.000326142664119648	0	0.536225131621861	0.0184503564273401	0.00340120206867633	0	0.000885244374039044	0.00195685598471789	0	0	0	0	0	0	0	0.00451940548851512	0.00461258910683502	0	0	0.00354097749615618	0	0	0	0.012020686763267	0.0235288636257746	0.00931836183198994	0	0.00191026417555794	0	0	0.0124866048548665	0	0.00591715976331361	0.000186367236639799	0.000465918091599497	0	0.000232959045799748	0	9.31836183198994e-05	0	0	0	0.000139775427479849	0.00270232493127708	0	0.00349438568699623	0.00582397614499371	0.000326142664119648	0	0.000326142664119648	0	0	0.000372734473279597	0.0223640683967758	0	0	0	0.00423985463355542	0.00102501980151889	0.00172389693891814	0	0.00410007920607557	0	0.0103433816335088	0	0	0.000419326282439547	0	0	0	0	0.0267902902669711	0.126450170060103	0.0330801845035643	0	0.00186367236639799	0	0.00601034338163351	0.0164469086334622	0.00237618226715743	0	0.00158412151143829	0.00228299864883753	0.00619671061827331	0.000372734473279597	0.000279550854959698	0	0	0.00163071332059824	0	0	0	0	0	0.00447281367935517	0.000279550854959698	0.00186367236639799	0.00139775427479849	0	0.0136979918930252	0.000512509900759446	0.0107627079159484	0	0	0.000186367236639799	0	0.000232959045799748	0	0	0.00139775427479849	0	0	0	0	0	0	0	0	0	0	0.00223640683967758	0	0	0.000186367236639799	0	0.000605693519079346	0	0.0199878861296184	0.00177048874807809	0.000232959045799748	0.00121138703815869	0	0	0	0	0	0
