feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinomyces	Country	NO	-2.88670407770901	0.324665867215174	600	302	1.31481375900846e-16	3.41851577342199e-14
Sphingobium	Country	NO	-1.63583590554363	0.190757960475722	600	123	1.24757970590711e-15	1.62185361767924e-13
X.Clostridium._innocuum_group	Country	NO	-2.96054948169265	0.398810837400653	600	277	1.67087381816814e-12	1.44809064241239e-10
Rothia	Country	NO	-2.26130626238648	0.307306323352135	600	236	2.80721095769506e-12	1.82468712250179e-10
Escherichia.Shigella	Group	post_ltx	3.61943401842394	0.677257652391115	600	438	1.97723257157252e-07	1.02816093721771e-05
Collinsella	Country	NO	-2.75929688786455	0.522709635458149	600	411	2.74336332599266e-07	1.18879077459682e-05
Corynebacterium	Country	NO	-0.860972272564688	0.166711880270282	600	112	5.49596734428239e-07	2.04135929930489e-05
Bifidobacterium	Country	NO	-2.47523696264917	0.509718375923519	600	500	2.06771796447109e-06	6.72008338453105e-05
Acidaminococcus	Country	NO	-1.54339288326143	0.327034437800766	600	87	3.86125699408358e-06	0.000111547424273526
Streptococcus	Country	NO	-1.48160386271814	0.326219802920867	600	577	8.50866568700982e-06	0.0002093537421065
o__Lactobacillales.f__unassigned.g__unassigned	Country	NO	-1.3781104948534	0.303709337364421	600	240	8.85727370450578e-06	0.0002093537421065
CAG.56	Country	NO	1.74725082522732	0.395373884878697	600	228	1.45253241652337e-05	0.000314715356913397
Slackia	Country	NO	-1.53707204248538	0.376628073744459	600	178	5.96313538032547e-05	0.00119262707606509
Lachnospiraceae_UCG.004	Country	NO	1.84031074387975	0.460218804280744	600	446	8.29470886235284e-05	0.00154044593157981
Gemella	Country	NO	-1.04607593447444	0.270352413072251	600	220	0.000140632841853831	0.00243763592546641
Romboutsia	Country	NO	-1.50941189327217	0.394218387902447	600	211	0.000161292420188425	0.00262100182806191
Fusobacterium	Group	post_ltx	1.63970160503527	0.436447272648784	600	231	0.000212208081197246	0.00324553535948729
Senegalimassilia	Country	NO	-1.36537485956942	0.390999448615638	600	169	0.000562721035226627	0.00770039311362752
