feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinobacteriota	Country	NO	-2.38876959415061	0.275797003197441	411	409	1.61911633380128e-15	2.59058613408204e-14
Cyanobacteria	Group	pre_ltx	-2.71364416873045	0.461208594658693	411	106	1.73607830178179e-08	1.38886264142544e-07
Desulfobacterota	Group	pre_ltx	-2.69867433344732	0.468840515970759	411	271	3.27535401935037e-08	1.74685547698686e-07
Proteobacteria	Country	NO	1.00141414807993	0.297943671251014	411	408	0.000932136528227979	0.00372854611291192
Bacteroidota	Group	pre_ltx	-0.922219795782542	0.302013197631761	411	405	0.00257937463401006	0.0082539988288322
Proteobacteria	Group	pre_ltx	-0.71084052189414	0.292637141820864	411	408	0.0160375242561226	0.0427667313496603
Cyanobacteria	Country	NO	1.00699247317052	0.469714919436351	411	106	0.0332841990820922	0.0760781693304965
Verrucomicrobiota	Group	pre_ltx	-1.22014229898905	0.638928044611805	411	206	0.0576453502601866	0.115290700520373
Bacteroidota	Country	NO	0.478012619307613	0.307351796704107	411	405	0.12151026115378	0.216018242051164
Fusobacteriota	Country	NO	0.540985150883166	0.397301642119696	411	114	0.174852635392449	0.279764216627918
Actinobacteriota	Group	pre_ltx	-0.329970372535681	0.270828222144655	411	409	0.224536305565148	0.326598262640215
Desulfobacterota	Country	NO	0.504575359075592	0.477136278190587	411	271	0.29157560596496	0.388767474619946
Fusobacteriota	Group	pre_ltx	-0.297179183380699	0.390059292661362	411	114	0.447041279516829	0.510904319447804
Verrucomicrobiota	Country	NO	0.505873669094125	0.650140903729696	411	206	0.437452272269961	0.510904319447804
Firmicutes	Group	pre_ltx	0.0169764809055206	0.0554408678240218	411	411	0.759764516794968	0.810415484581299
Firmicutes	Country	NO	0.0103781062548426	0.05651571452815	411	411	0.854486327945516	0.854486327945516
